Time:,0:28:31.934648
MSE,Epochs,Learning rate
0.05117892355889611,10.0,0.0001
0.047243909639537084,10.0,0.000147
0.04510165062725838,10.0,0.000215
0.04455111368368442,10.0,0.000316
0.04312286492377525,10.0,0.000464
0.04299570008856412,10.0,0.000681
0.043526206256673264,10.0,0.001
0.041096504177077046,10.0,0.001468
0.038929162884835354,10.0,0.002154
0.03400208403528617,10.0,0.003162
0.029662492551873948,10.0,0.004642
0.03551102721812348,10.0,0.006813
0.04229952994846577,10.0,0.01
0.04144255890616959,10.0,0.014678
0.03247026824577725,10.0,0.021544
0.02919634552416511,10.0,0.031623
0.02818785808772494,10.0,0.046416
0.046740412130009054,10.0,0.068129
0.04992125736398631,10.0,0.1
0.04273270469727636,39.0,0.0001
0.044902062867057696,39.0,0.000147
0.044660794925433595,39.0,0.000215
0.042832263690950015,39.0,0.000316
0.040237970844273996,39.0,0.000464
0.040908977441023654,39.0,0.000681
0.03137811624784851,39.0,0.001
0.04046737756055263,39.0,0.001468
0.034994499551775124,39.0,0.002154
0.05539570095057338,39.0,0.003162
0.03832418967210571,39.0,0.004642
0.04082400540431235,39.0,0.006813
0.11583239508579744,39.0,0.01
0.04988662358188621,39.0,0.014678
0.08072146236917405,39.0,0.021544
0.04694267569666987,39.0,0.031623
0.08150490054508178,39.0,0.046416
0.04710964116481474,39.0,0.068129
0.08124568738002877,39.0,0.1
0.043231532541166594,68.0,0.0001
0.043043171241509234,68.0,0.000147
0.044523409674509976,68.0,0.000215
0.04048658315562867,68.0,0.000316
0.043758851891077054,68.0,0.000464
0.04443060574840867,68.0,0.000681
0.038483639140659914,68.0,0.001
0.035712555657820305,68.0,0.001468
0.0820735551568862,68.0,0.002154
0.08563768469110486,68.0,0.003162
0.07111497886451608,68.0,0.004642
0.058365279587257304,68.0,0.006813
0.0905867701009285,68.0,0.01
0.04300158713212281,68.0,0.014678
0.04900393930951172,68.0,0.021544
0.05684314609710659,68.0,0.031623
0.07837496765050368,68.0,0.046416
0.07436391506481502,68.0,0.068129
0.044922472066295925,68.0,0.1
0.04266614281847264,97.0,0.0001
0.0427750746585434,97.0,0.000147
0.043346015904493294,97.0,0.000215
0.027557990549393552,97.0,0.000316
0.027551546303067127,97.0,0.000464
0.04517662239802068,97.0,0.000681
0.050043494279722676,97.0,0.001
0.04728898484243359,97.0,0.001468
0.05292430610089696,97.0,0.002154
0.054610877758578986,97.0,0.003162
0.08001088227275764,97.0,0.004642
0.14434656725022588,97.0,0.006813
0.07238546375621864,97.0,0.01
0.23019249002462616,97.0,0.014678
0.11693383215432411,97.0,0.021544
0.05262738109680573,97.0,0.031623
0.03602763352137883,97.0,0.046416
0.04778399430338029,97.0,0.068129
0.0437111310615228,97.0,0.1
0.04417070192539997,126.0,0.0001
0.042758413745385165,126.0,0.000147
0.03660061200153676,126.0,0.000215
0.05173939650922955,126.0,0.000316
0.04264593105935864,126.0,0.000464
0.043883908271178294,126.0,0.000681
0.043160463822337146,126.0,0.001
0.040196326195856176,126.0,0.001468
0.07591645893724792,126.0,0.002154
0.06303537607520128,126.0,0.003162
0.042189007966202674,126.0,0.004642
0.07249520519990864,126.0,0.006813
0.0373205846919101,126.0,0.01
0.03986175407445628,126.0,0.014678
0.06289860362025931,126.0,0.021544
0.05963995664234938,126.0,0.031623
0.044077855591565296,126.0,0.046416
0.044309432002980875,126.0,0.068129
0.06676639721093268,126.0,0.1
0.04278847727051767,155.0,0.0001
0.03900217584758037,155.0,0.000147
0.04127397614107825,155.0,0.000215
0.04171590007099504,155.0,0.000316
0.0449200593417023,155.0,0.000464
0.04303499583251571,155.0,0.000681
0.04948178078423947,155.0,0.001
0.06629257704046786,155.0,0.001468
0.048759225146419824,155.0,0.002154
0.05907212864049247,155.0,0.003162
0.06132646674628183,155.0,0.004642
0.12366974724769982,155.0,0.006813
0.14182990055468134,155.0,0.01
0.04479330477445623,155.0,0.014678
0.1976880814597799,155.0,0.021544
0.039333970978885274,155.0,0.031623
0.035273491632288934,155.0,0.046416
0.1175712091439357,155.0,0.068129
0.041084793543747465,155.0,0.1
0.03950460759249691,184.0,0.0001
0.03490449028899295,184.0,0.000147
0.04058072474633218,184.0,0.000215
0.04956699143126987,184.0,0.000316
0.037551510856185445,184.0,0.000464
0.04477650806968373,184.0,0.000681
0.039948791913392886,184.0,0.001
0.03530807431068008,184.0,0.001468
0.04531414914347308,184.0,0.002154
0.05328109501146265,184.0,0.003162
0.16156240964596721,184.0,0.004642
0.12893031155656778,184.0,0.006813
0.0598193006370209,184.0,0.01
0.1336214668019499,184.0,0.014678
0.07571328158549293,184.0,0.021544
0.17430697707064083,184.0,0.031623
0.053865166077348876,184.0,0.046416
0.0936798808697352,184.0,0.068129
0.03679467503005775,184.0,0.1
0.04288558120450872,213.0,0.0001
0.04386050065536891,213.0,0.000147
0.03811807582911778,213.0,0.000215
0.05725218437205184,213.0,0.000316
0.052466483336359566,213.0,0.000464
0.04418845963483337,213.0,0.000681
0.05156578502384827,213.0,0.001
0.04892779742471195,213.0,0.001468
0.05544340949138053,213.0,0.002154
0.07040568257172837,213.0,0.003162
0.093687565277631,213.0,0.004642
0.13310950576823347,213.0,0.006813
0.11258836965162865,213.0,0.01
0.09840392445934654,213.0,0.014678
0.056680935998506,213.0,0.021544
0.06290804534559673,213.0,0.031623
0.06920009383612134,213.0,0.046416
0.04340175579271511,213.0,0.068129
0.04074889727646852,213.0,0.1
0.03930014913303078,242.0,0.0001
0.04204675472881643,242.0,0.000147
0.04020170297949872,242.0,0.000215
0.03883836126888183,242.0,0.000316
0.05128915980418458,242.0,0.000464
0.04806230938604915,242.0,0.000681
0.07073646544067529,242.0,0.001
0.05949172017306824,242.0,0.001468
0.10758081574841118,242.0,0.002154
0.1322634040640783,242.0,0.003162
0.1114897667914249,242.0,0.004642
0.06963461032336628,242.0,0.006813
0.10922734105099172,242.0,0.01
0.06344657575797322,242.0,0.014678
0.059129084976178,242.0,0.021544
0.05415308944409115,242.0,0.031623
0.12682302823524488,242.0,0.046416
0.1851992053500935,242.0,0.068129
0.06234357228557437,242.0,0.1
0.03574512117107889,271.0,0.0001
0.048866475570114906,271.0,0.000147
0.052820257258682626,271.0,0.000215
0.0686715455663976,271.0,0.000316
0.07104422808797285,271.0,0.000464
0.047749930008007285,271.0,0.000681
0.04551689446006782,271.0,0.001
0.05821037259619954,271.0,0.001468
0.07812681922675417,271.0,0.002154
0.04907713516609824,271.0,0.003162
0.09939026922311614,271.0,0.004642
0.09944890743050666,271.0,0.006813
0.0713527011918943,271.0,0.01
0.0685929988870888,271.0,0.014678
0.057486605562001705,271.0,0.021544
0.0795156602516216,271.0,0.031623
0.033610222645359705,271.0,0.046416
0.08680772821562036,271.0,0.068129
0.1002807553665785,271.0,0.1
0.047498079690404205,300.0,0.0001
0.049380858333696626,300.0,0.000147
0.047534091095506506,300.0,0.000215
0.0378341534019424,300.0,0.000316
0.042105558064699324,300.0,0.000464
0.05120663325527723,300.0,0.000681
0.039269090719284194,300.0,0.001
0.04899022171052637,300.0,0.001468
0.10227563624164604,300.0,0.002154
0.10427625158397216,300.0,0.003162
0.22322800916752727,300.0,0.004642
0.10707781604362084,300.0,0.006813
0.10378385201406558,300.0,0.01
0.05315010909162508,300.0,0.014678
0.05706449109230456,300.0,0.021544
0.10481844551992114,300.0,0.031623
0.0383620454850009,300.0,0.046416
0.05067993268271996,300.0,0.068129
0.06770996460697051,300.0,0.1
